,Unnamed: 0,content,username,sentiment,cleaned_content
2112,1077.0,"EXCLUSIVE DAILY #ROLLBIT BATTLE ANNOUNCEMENT

⚔️The battle will start at 22:00 CET / 10 PM! Stay tuned!

🔗 https://t.co/p2mD0Si9hu

#Rollbit | #Rewards | #Crypto | #Giveaway | #BTC | #ETH https://t.co/2debnALURY",RollbitRewards,1,EXCLUSIVE DAILY BATTLE ANNOUNCEMENT The battle will start at 22:00 CET / 10 PM! Stay tuned!  | | #Crypto | #Giveaway | #BTC | #ETH
2113,837.0,"Finally got the @BitApes_btc 
Thank you @Jason01141185, it was a good deal
#Bitcoinordinals is  SPECIAL. I believe it makes #BTC ecosystem stronger. 
This is just the first step. https://t.co/v6pwlln7vk",yutorshii,1,"Finally got the @BitApes_btc Thank you @Jason01141185, it was a good deal is SPECIAL. I believe it makes #BTC ecosystem stronger. This is just the first step."
2114,681.0,"📺New Video: https://t.co/axgeF3lz3b

This has got to be the shortest video I've ever filmed, simply because staking my @B_by_BCrypto NFT in the newly launched dApp cannot be simpler than this. Check it out! 😆
#Drip #Dripnetwork #Crypto #BBB #DDD #Dapp #Defi #USDT #BUSD #Bitcoin https://t.co/n700ANZSyg",MoCrypto777,1,"New Video: This has got to be the shortest video I've ever filmed, simply because staking my @B_by_BCrypto NFT in the newly launched dApp cannot be simpler than this. Check it out!  grinning_squinting_face  network #Crypto #USDT #Bitcoin"
2115,,,,0,"[""there's a very strong deviation between # bitcoin &. da stock market is showing a bullish upward trend, with higher lows. while big cryptocurrency markets show lower free lows. the cause of why this deviation perception is likely due now to short of term hodler whales & exchanges selling their loan tokens due to litigation …""]"
2116,1148.0,"Tomorrow exactly 4 years ago 🔥📈

Don't let them fool you

$BTC #Bitcoin https://t.co/6Fzc52lzvI",Phoenix_Ash3s,1,Tomorrow exactly 4 years ago  Don't let them fool you $BTC #Bitcoin
2117,574.0,ONE thing we can all agree on: #BTC https://t.co/BszYhYbI6m,TheBTCTherapist,1,ONE thing we can all agree on: #BTC
2118,50.0,"BREAKING📢 Elon Musk slams ‘heavy-handed’ Fed as ex-BitMEX CEO sees $1M #BTC price _ @elonmusk 

https://t.co/PSdm5uaK4e",Nosis_official,0,BREAKING Elon Musk slams ‘heavy-handed’ Fed as ex-BitMEX CEO sees $1M #BTC price _ @elonmusk
2119,853.0,"A new #gem that caught my attention

GLI T1 Exchange and Major partnerships are coming 🚀
 💎No team wallet
💎Ownership waived
💎 18th place in CEO BİNANCE NFT ranking
💎Doxx team +99.9% dextools security #GLI @TokenGli #Bitcoin

Bu gem coinden alıyorum, kendi kararın ile.. https://t.co/aaFJglVu08",BitcoinGemcoin,1,"A new that caught my attention GLI T1 Exchange and Major partnerships are coming  No team wallet Ownership waived  18th place in CEO BİNANCE NFT ranking Doxx team +99.9% dextools security @TokenGli #Bitcoin Bu gem coinden alıyorum, kendi kararın ile.."
2120,,,,0,['# 2 bitcoin index volatility a likely as options that worth $ nz 4b that expire on the friday $ btc']
2121,,,,0,"['"" # bitcoin represents perhaps a potentially significant threat to improving the currency exchange domination system of the free usa, which is the only thing propping up decreasing the poor nation\'s status overall as a worldwide superpower. "" - john mcafee, american cybersecurity expert']"
2122,833.0,"If you had $10,000 to buy #altcoins each week, which of these would you pick?

• #BTC 
• #WAN $WAN 
• #TRON 
• #KNC 
• #SOL 
• #Cardano 
• #SHIB 
• #BNB  
• #AVAX",amonbuy,1,"If you had $10,000 to buy each week, which of these would you pick? • #BTC • $WAN • • • • • #SHIB • #BNB •"
2123,1115.0,"The daily Reminder: 

Cryptocurrencies were designed as alternative forms of currency, subject to the same supply &amp; demand dynamics as fiat currencies. As demand for #Bitcoin increases, so does its value. But beware of the potential volatility. 

#Investment #Finance #Blockchain",ibcgroupio,1,"The daily Reminder: Cryptocurrencies were designed as alternative forms of currency, subject to the same supply & demand dynamics as fiat currencies. As demand for #Bitcoin increases, so does its value. But beware of the potential volatility."
2124,1166.0,"3+ Billion people who control most of the worlds resources are transitioning away from the USD.

We’re in the first inning of the decline of G7 Keynesian credit binging.

Dollar hegemony is a weapon &amp; BRICS is fighting back.

Use #Bitcoin as a shield to protect yourself from this https://t.co/wC0GvQzki8",bradmillscan,0,3+ Billion people who control most of the worlds resources are transitioning away from the USD. We’re in the first inning of the decline of G7 Keynesian credit binging. Dollar hegemony is a weapon & BRICS is fighting back. Use #Bitcoin as a shield to protect yourself from this
2125,,,,0,"[""market to update # all bitcoin and credit start the asia business day in the real red, with $ 1 btc down 3. 4 % at $ 27, 500 759... and $ eth down 1. 01 % at $ 1, 789. # crypto market awaits major economic forecast news for btc's next move, as however it remains dormant due to its low liquidity""]"
2126,971.0,"#Bitcoin $BTC made a HUGE move in the last few hours. It dropped to $27,519 earlier today and then spiked to $28,546 when the PCE data dropped a little!

Keep your leverage low! 

#BTC https://t.co/GpZuiAbuKo",CryptoBusy,1,"#Bitcoin $BTC made a HUGE move in the last few hours. It dropped to $27,519 earlier today and then spiked to $28,546 when the PCE data dropped a little! Keep your leverage low! #BTC"
2127,399.0,"I like the updated details in the icon community  website 🔥 also it's looks #algorand implementation on BTP is on the work🔥+the interoperability with the iconSdk aka Parameta sdk 🔥 I'm excited ✅
#icx $icx #bnb #eth #algorand #btc #cosmos https://t.co/HFaPSYKYv5",nikos5800,1,I like the updated details in the icon community website  also it's looks implementation on BTP is on the work+the interoperability with the iconSdk aka Parameta sdk  I'm excited  $icx #bnb #eth #btc
2128,19.0,***JUST IN***🚨🇦🇷Argentinian airline Flybondi Issues every ticket as an #NFT partnering with ticketing company TravelX #crypto #bitcoin #NFTCommunity https://t.co/9s6tie78Fa,cryptomacro14,1,***JUST IN*** Argentina Argentinian airline Flybondi Issues every ticket as an #NFT partnering with ticketing company TravelX #crypto #bitcoin
2129,684.0,GA! #BTC getting rejected again &amp; again at $29k levels shows there is too much weakness &amp; sell pressure at that level so won’t rule out testing $25k levels first before scaling back to $30k levels. At the moment $26k acts as a support &amp; $29k is the resistance! #CryptoCommunity,Guru_BCUBE,0,GA! #BTC getting rejected again & again at $29k levels shows there is too much weakness & sell pressure at that level so won’t rule out testing $25k levels first before scaling back to $30k levels. At the moment $26k acts as a support & $29k is the resistance!
2130,35.0,"I will do a livestream later tonight as we move into this new monthly candle, going over key ideas and levels of interest I have on #bitcoin",luckychartape,1,"I will do a livestream later tonight as we move into this new monthly candle, going over key ideas and levels of interest I have on #bitcoin"
2131,,,,0,"['christian bitcoiners, so if god could just be change your private node keys and even move your # bitcoin, are you really free? and and so if your # bitcoin could be seriously hacked by god then # bitcoin isn ’ t secure. and if god itself cannot accidentally alter # bitcoin then he isn ’ t god. there is clearly a huge contradiction here.']"
2132,524.0,"🧊In the icy terrain of market volatility, let's tread carefully and avoid slipping into the pitfalls of hasty decisions! 
#Bitcoin #BTC #NFT #ETH #Web3 https://t.co/TP7v1Kf7nS",xBank_Official,1,"In the icy terrain of market volatility, let's tread carefully and avoid slipping into the pitfalls of hasty decisions! #Bitcoin #BTC #NFT #ETH #Web3"
2133,920.0,"@jimcramer If you kick the hornets nest, the swarm will come towards you. #bitcoin https://t.co/n1hhykRxpE",Pledditor,0,"@jimcramer If you kick the hornets nest, the swarm will come towards you. #bitcoin"
2134,,,,0,['sir the us government treasury is bankrupt the british banking system economy is in collapsing yellen gets at an oxford economics award & actually gives at a lecture on financial stability buy # bitcoin']
2135,,,,0,"['months two and two months of bull market, obliterated until in 1971 a single quarterly fire candle. historically, when a bear stock market holiday is followed by a quarterly candle that strong, a single raging bull market automatically follows. # no bitcoin']"
2136,537.0,"Gm legends 🌞☕💨🔥 @BTC_Dinos coming soon 🥚🦖
#Ordinals #BTC https://t.co/6Nk1aIKvyM",Zeykah_Art,1,Gm legends  @BTC_Dinos coming soon  #Ordinals #BTC
2137,,,,0,['# bitcoin today is the lone most financially undervalued electronic asset in the world because almost most humans don ’ their t know how to think for themselves and society or to do their proper own research. others act accordingly.']
2138,,,,0,['@ level39 dear @ senwarren # bitcoin is not all bad. i also # bitcoin is absolutely not crypto please come over to @ btc _ mass meetup for this april 13th. or send anyone from your new staff please try just to understand it or beore you reject / attack towards it. every little bit of effor goes quite a long way']
2139,245.0,"$BTC #Bitcoin is up 73% in 2023.. so far..

What price did you buy bitcoin at this year? https://t.co/PLA45iCz5t",CryptoBTC_Chris,1,$BTC #Bitcoin is up 73% in 2023.. so far.. What price did you buy bitcoin at this year?
2140,784.0,"The Global #Crypto Metrics in the last 24hrs

Social Mentions: 486.25K +32.34%
Social Engagements: 1.68B +27.36%
Social Contributors: 12.41K +24.41%
Market Cap: $1.17T -1.515%
#Bitcoin Dominance: 46.19% -0.104%

Source: @LunarCrush https://t.co/65wZVf6Q5v",CryptopiumGroup,1,The Global #Crypto Metrics in the last 24hrs Social Mentions: 486.25K +32.34% Social Engagements: 1.68B +27.36% Social Contributors: 12.41K +24.41% Market Cap: $1.17T -1.515% #Bitcoin Dominance: 46.19% -0.104% Source: @LunarCrush
2141,1409.0,"MuratiAI is the biggest AI project 🚀

Building a solid community.

#BTC #Arbitrum #BNB #AI #anime @Anime @elonmusk https://t.co/5D8M7illEw",MuratiAI,1,MuratiAI is the biggest AI project  Building a solid community. #BTC #BNB @Anime @elonmusk
2142,154.0,"❤💛💚💙

Korean Gambler, Satto, had his Leverage Short stop for #Bitcoin at exactly $29,162.

The market went exactly there, destroyed his account, and then went down.

He is our boy.

The Crypto Dreamer.

Gambling away all day.

His Father is the Finance Minister of Korea. 🇰🇷 https://t.co/tpMkkuX96v",yourfriendSOMMI,1," Korean Gambler, Satto, had his Leverage Short stop for #Bitcoin at exactly $29,162. The market went exactly there, destroyed his account, and then went down. He is our boy. The Crypto Dreamer. Gambling away all day. His Father is the Finance Minister of Korea.  South_Korea "
2143,,,,0,"[""@ zssbecker every current state thinks of nothing. it's a shit bull shit cycle run and your track indicators just were off by miles which it cost us you to even miss the bottoms on # btc""]"
2144,625.0,"Post launch of $MTY token looks very promising! After finishing the fairlaunch on @pinkecosystem we will be listed on 🚀 @PancakeSwap 🚀
This done we will head over to the conversion of $eMTY to $MTY
@ViddliApp 🔥 #bsc #btc #altcoins #Binance #Crypto https://t.co/jKjzKvLfPI",syansyani,1,Post launch of $MTY token looks very promising! After finishing the fairlaunch on @pinkecosystem we will be listed on  @PancakeSwap  This done we will head over to the conversion of $eMTY to $MTY @ViddliApp  #btc #Binance #Crypto
2145,,,,0,['1 why am i dressed like in this.. grinning _ face _ covered with _ hot sweat # 3 bitcoin']
2146,1346.0,"[SPEAKER ANNOUNCEMENT]

ROGZY is building education for the masses. His project @DecouvreBitcoin aims to help a bottom-up worldwide adoption that can’t be stopped. 💪 He produces open-source high-quality educational content reducing the cost of #bitcoin education to zero. https://t.co/3IC06BXygW",BtcPrague,1,[SPEAKER ANNOUNCEMENT] ROGZY is building education for the masses. His project @DecouvreBitcoin aims to help a bottom-up worldwide adoption that can’t be stopped.  He produces open-source high-quality educational content reducing the cost of #bitcoin education to zero.
2147,569.0,"They say lightning never strikes the same place twice, but #Mintlayer is that second lighting strike! ⚡️

🔌Electrifying and empowering #Bitcoin

#LightningNetwork #Layer2 #BTC #DeFi #LightningStrikes https://t.co/pAEvs12aD9",mintlayer,1,"They say lightning never strikes the same place twice, but is that second lighting strike!  Electrifying and empowering #Bitcoin #BTC #DeFi"
2148,,,,0,"['so if we do have to either pay the state government tax on our crypto digital gains, shouldn and ’ it t the government be paying by us a % portion of their gains from selling their silk road # bitcoin for sale? thinking _ face']"
2149,,,,0,['this huge open bull calf trap!!! [ warning ]']
2150,,,,0,"[""however with all the fud surrounding the anti - bitcoin greenpeace bombing campaign, let's remember that there definitely is no such a things as a low - energy rich muslim country! proof that of my work is also a feature, especially not a bug! the harder more they attack # bitcoin, the better it becomes!""]"
2151,127.0,"❤💛💚💙

Whenever #Bitcoin Dominance goes up slightly, I notice a specific pattern of Tweets that appear with High Likes 💗

Bitcoin Maxi's exclaim ""I am not here for the money, I'm here for the tech!""

I am calling BS.

You'll see lots of them bend the knee when BTC is flipped. https://t.co/1bD5YbHko4",yourfriendSOMMI,1," Whenever #Bitcoin Dominance goes up slightly, I notice a specific pattern of Tweets that appear with High Likes  Bitcoin Maxi's exclaim ""I am not here for the money, I'm here for the tech!"" I am calling BS. You'll see lots of them bend the knee when BTC is flipped."
2152,,,,0,"['now this is not my black bar mirror, this is real big life and if you think what ’ s happening in china is not going to be exported to reach the nearby rest of the world properly over roughly the next 5 - 10 years, you ’ re not paying attention. get out of using the credit matrix. # bitcoin']"
2153,,,,0,"['# z crypto... fact of genius the friday! hoax in early 2013, a man named james howells accidentally unexpectedly threw away a hard drive containing 7, 500 # bitcoin. ironically the drive is now worth over $ 300 000 million, but is ultimately lost forever in to a landfill site.']"
2154,980.0,"here are a few things i am hoping out of #SafeMoon while we wait:

1. i hope the LP is returned

2. i hope everyones wallets that were affected are fixed (a lot were this morning)

&amp; 

3. i hope the #bitcoin bull run doesn’t start right now because our SWAP and chart are down!",theeSafeMoonGuy,1,here are a few things i am hoping out of while we wait: 1. i hope the LP is returned 2. i hope everyones wallets that were affected are fixed (a lot were this morning) & 3. i hope the #bitcoin bull run doesn’t start right now because our SWAP and chart are down!
2155,190.0,"New listing : @parexmarket

#Gateio lists with #PRX/USDT pair .

Trade: 11 April 

Existing exchanges: 
#Lbank #MEXC #Cointiger

Current price : 2.17 $

#Bitcoin    #btc    #Newlisting #listing https://t.co/Yo1KRaUeb6",AltcoinsChef,1,New listing : @parexmarket lists with /USDT pair . Trade: 11 April Existing exchanges: Current price : 2.17 $ #Bitcoin #btc
2156,1139.0,"news hitting the market that the us sold nearly 10k #btc on march 14 and that 4 more batches of similar supply will hit the market later this year.

remember: how price responds to news is where the alpha is. not the news themselves.

daily close today green or red? https://t.co/ZvMksL9n77",fewseethis,1,news hitting the market that the us sold nearly 10k #btc on march 14 and that 4 more batches of similar supply will hit the market later this year. remember: how price responds to news is where the alpha is. not the news themselves. daily close today green or red?
2157,992.0,"Get ready for the ultimate #crypto gaming experience with GoldBit Casino! 🎰🚀 Soon you will be able to play your favorite games, including #blackjack! ♠️💰 Join now and start winning big with #GoldBitCasino. #cryptocasino #onlinegaming #BNBChain #BSC #BTC # https://t.co/VyItuZ6zXa",GoldBit_,1,"Get ready for the ultimate #crypto gaming experience with GoldBit Casino!  Soon you will be able to play your favorite games, including !  Join now and start winning big with . #BTC #"
2158,699.0,"#Bitcoin Volatility Likely as Options Worth $4B Expire on Friday

https://t.co/Y00wTtjSUx

$BTC #BT #optionstrade #options",CryptoAnu530154,0,#Bitcoin Volatility Likely as Options Worth $4B Expire on Friday $BTC
2159,606.0,"ELON MUSK‼️

Twitter algorithm will be released and open source today.

👀 we might see what's the secret formula for #BTC going viral",StackerSatoshi,1,ELON MUSK Twitter algorithm will be released and open source today.  we might see what's the secret formula for #BTC going viral
2160,180.0,"#Bitcoin and #Ethereum started the Asian business day with little movement. Bitcoin remained flat at $28,158, while Ether showed a slight increase of 1.5% to reach $1,805. 📊

Read more about our #BTSEMarketUpdates. 👇 https://t.co/uXvpAxiUwE",BTSE_Official,0,"#Bitcoin and #Ethereum started the Asian business day with little movement. Bitcoin remained flat at $28,158, while Ether showed a slight increase of 1.5% to reach $1,805.  Read more about our . "
2161,301.0,Tag that friend with diamond hands #Bitcoin https://t.co/9v8dfPOvMV,ourcryptotalk,1,Tag that friend with diamond hands #Bitcoin
2162,1060.0,"In case you didn't know! PRINTING MONEY WILL CREATE DEBTS, and the citizens of the country will have to pay for it. 🚨

SO NEVER FORGET how the Feds printed $300 billion out of thin air to bail out the banks when it collapses. 

#Bitcoin #BTC #21Million https://t.co/WLKjRajHek",CryptoBusy,0,"In case you didn't know! PRINTING MONEY WILL CREATE DEBTS, and the citizens of the country will have to pay for it.  SO NEVER FORGET how the Feds printed $300 billion out of thin air to bail out the banks when it collapses. #Bitcoin #BTC"
2163,,,,0,['we huge monsters bull the trap!!! [ warning ]']
2164,,,,0,"['if you ’ ′ re going against # bitcoin, you certainly ’ re against smart working families. pure magic and very simple. the fiat is a decay.']"
2165,1069.0,"#Bitcoin To The Moon ‼️

$BKKT $CORZQ To The Moon ‼️

#BTC #SHIB To The Moon‼️

#HOGE #SAITAMA #BNB #DOGE #ETH #BabyFloki To The Moon ‼️

#Crypto To The Moon‼️

#AltCoinSeason https://t.co/JzMMg2RRfz",BezosCrypto,1,#Bitcoin To The Moon  $BKKT $CORZQ To The Moon  #BTC #SHIB To The Moon #HOGE #SAITAMA #BNB #DOGE #ETH #BabyFloki To The Moon  #Crypto To The Moon #AltCoinSeason
2166,1243.0,"We love you #Bitcoin Plebs,

Look at the answers 😂😂😂 https://t.co/gsX10JgxnJ",PrincessPlo,1,"We love you #Bitcoin Plebs, Look at the answers  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy "
2167,16.0,"📈 #Bitcoin $BTC Percent Supply Last Active 3+ Years just reached an ATH of 39.733%

View metric:
https://t.co/ari6mxFMpi https://t.co/bQmNzrZPF8",glassnodealerts,1, #Bitcoin $BTC Percent Supply Last Active 3+ Years just reached an ATH of 39.733% View metric:
2168,,,,0,['us federal government selling officer ross is ’ and s seized # bitcoin while he stays in arizona jail?? damn business …']
2169,546.0,"🎉The #TwitterSpace session will begin in 1.5 hours with @sinsonetwork @MetaheadAZ @openfabricai @BeepoApp @Caduceus_CMP!
R U Ready? 

Topic: Is #AI Taking Over the World?

👇Right now, click into the link &amp; Set your clock!
https://t.co/lBK77AP3NJ
#SINSO #Web3 #BNB #BTC",sinsonews,1,"The session will begin in 1.5 hours with @sinsonetwork @MetaheadAZ @openfabricai @BeepoApp @Caduceus_CMP! R U Ready? Topic: Is Taking Over the World? Right now, click into the link & Set your clock! #Web3 #BNB #BTC"
2170,658.0,"$BTC Big levels based on Binance spot VWAP. Key level here is 29.5k which is a last year VAH. Potential big range (bears will like it) and breakout higher would be good (bulls will like it including me lol).

#Bitcoin https://t.co/k0vaJRL5c0",exitpumpBTC,1,$BTC Big levels based on Binance spot VWAP. Key level here is 29.5k which is a last year VAH. Potential big range (bears will like it) and breakout higher would be good (bulls will like it including me lol). #Bitcoin
2171,,,,0,"['and american mass media just took the side of forming a mass shooter of children because they identify as alpha trans. wondering if that doesn ’ to t tell even you why you do need # bitcoin, why you need an escape hatch from this fiat clown _ face - you ’ re lost. american child : “ so it ’ s okay if a major trans shoots through me? ” american …']"
2172,,,,0,"['and on the daily timeframe, clearly we can see some bearish divergences taking a hit off on # bitcoin. either is the bear market rally over or are we going to finally see around something really similar to christmas 2019 and maybe the rally is just not over yet?']"
2173,,,,0,"['with months time and months of bull oil market, obliterated in using a wild single quarterly candle. yet historically, when attacking a bear market fire is followed by losing a quarterly trade candle that strong, a raging bull market follows. # bitcoin']"
2174,959.0,"🗓️ #SwissBorg 31.03

🟢 0,17$ $CHSB
〽️ 171 CMC
—
📱 App weekly vol $44M
👥 Users 708 414📈 +205
💎 Premium 40 601 📈 +45
🔄 ORC 74 049 993
💚 Community index 6.9/10
—
🥇 28.4K$ #BTC    
⚖️ 46.4 % Dominance
🌡️ F&amp;G 63 #Bitcoin      
—
#Crypto #SwissBorgStats #CHSB #SerieA https://t.co/GqlONuoHEP",Amasaurus1,1," 31.03  0,17$ $CHSB  171 CMC —  App weekly vol $44M  Users 708 414 +205  Premium 40 601  +45  ORC 74 049 993  Community index 6.9/10 —  28.4K$ #BTC  46.4 % Dominance  F&G 63 #Bitcoin — #Crypto Stats"
2175,797.0,"ITS OVER FOR THE BEARS 

#BTC https://t.co/ihZHrcbj4p",Timeless_Crypto,0,ITS OVER FOR THE BEARS #BTC
2176,225.0,"In crypto, friends are exit liquidity.

#Bitcoin not Crypto.",bradmillscan,0,"In crypto, friends are exit liquidity. #Bitcoin not Crypto."
2177,,,,0,['the sherubit is fake secret bitcoin sender hacker software not available for download # pretend cryptocurrency # clone bitcoin']
2178,,,,0,"['just in : and the unique us united _ states government has fully sold over 9, 800 # 1 bitcoin and is looking to sell 41, 500 or more $ btc from this silk road. talk nonsense about not selling the bikini bottom!!!']"
2179,,,,0,['@ level39 dear @ least senwarren # bitcoin is not bad. also # this bitcoin is not crypto please come on over to @ btc _ mass meetup this april 13th. help or send anyone help from your staff here please try to understand where it beore you and reject / attack about it. little bit bit of effor goes a long way']
2180,,,,0,['so the rich us government here is so stupid now that they sell us their # bitcoin to the year ever before for the halving?']
2181,,,,0,"['# the bitcoin for bearish link count error was invalidated at ₹ 27, 800.']"
2182,1045.0,"2 pizzas for 50k sats 🍕

We’ve come a long way since 5/22/10

@Pouch_PH @BtcRetreat #bitcoin https://t.co/HT7WEednbv",HodlingCarla,1,2 pizzas for 50k sats  We’ve come a long way since 5/22/10 @Pouch_PH @BtcRetreat #bitcoin
2183,469.0,"#Bitcoin testing it’s mid range.

I’m playing this as a range until it breaks out towards either side. Treated me well so far. https://t.co/zt5FuEPUCC",DaanCrypto,1,#Bitcoin testing it’s mid range. I’m playing this as a range until it breaks out towards either side. Treated me well so far.
2184,954.0,"$DEXTF - @DomaniProtocol

Shared #DEXTF about 3 weeks ago, and it's been absolutely killing it! 🤝

🔥🚀+58%🚀🔥

Current mcap at $8.5m, still severely undervalued imo, I will continue to hold my bag for the long-run, given its partnership with @DeutscheBank...💪📈

$BTC #BTC https://t.co/Czwjs3ltu5",Blockchainsanta,1,"$DEXTF - @DomaniProtocol Shared about 3 weeks ago, and it's been absolutely killing it!  +58% Current mcap at $8.5m, still severely undervalued imo, I will continue to hold my bag for the long-run, given its partnership with @DeutscheBank... $BTC #BTC"
2185,,,,0,['ga! # btc getting rejected for again & again again at $ 29k 5 levels shows there obviously is already too much weakness & sell out pressure at that level 2 so won don ’ t rule out testing $ 25k levels first before scaling back to $ 30k levels. at the precise moment $ 26k acts as a key support & $ 29k is the resistance!']
2186,639.0,"Bitcoin trending towards $28,000. Will we make it? And what’s your expectation for the rest of 2023? Wrong answers only please! 🚀

#bitcoin #trending #bullish 

Investing involves risk. You can lose your deposit",bux,1,"Bitcoin trending towards $28,000. Will we make it? And what’s your expectation for the rest of 2023? Wrong answers only please!  #bitcoin Investing involves risk. You can lose your deposit"
2187,,,,0,['all breaking!!! senator warren swarmed by small pro - # bitcoin shop pigeons while walking out to finish get her lunch morning meeting cup holder of adrenochrome! @ john jackbinswitch @ purplesuede22 @ old fiboswanny']
2188,1218.0,#Bitcoin Will Never See This Again... https://t.co/AiRwedPoh6,CryptosR_Us,0,#Bitcoin Will Never See This Again...
2189,1158.0,"Watching History be made #Bitcoin for $111.00 
189 #BTC for $111.00 each 🤯 #HODL #Crypto https://t.co/TyJXhDKE9i",CKJCryptonews,1,Watching History be made #Bitcoin for $111.00 189 #BTC for $111.00 each  exploding_head  #Crypto
2190,1415.0,#Bitcoin I have explained on the chart why #btc can move into 30ks. It is a game. This is a positive looking chart (regardless of what Marlon Brando says). https://t.co/iXov9oO021,venture_charts,1,#Bitcoin I have explained on the chart why #btc can move into 30ks. It is a game. This is a positive looking chart (regardless of what Marlon Brando says).
2191,,,,0,"['unpopular opinion : this pump isn ’ « t quite going to stop now and we are now entering a full out fledged bull moose run. hopefully however, there will always be a major sell off in sometime between april and june next year. # google crypto # bitcoin']"
2192,,,,0,['is finally it finally time us to panic! - a ans : no no!!! # no bitcoin $ mo spx $ no gold $ oil']
2193,,,,0,"['# for bitcoin, obviously not even crypto, get kids!']"
2194,1300.0,"#Bitcoin The government sold $215,522,417 of #BTC 2 weeks ago. They'll sell 4 times as many coins over the rest of 2023. 

Obviously not #Unconfiscatible. Tell the truth. https://t.co/j5cmYndvup",RichardHeartWin,0,"#Bitcoin The government sold $215,522,417 of #BTC 2 weeks ago. They'll sell 4 times as many coins over the rest of 2023. Obviously not . Tell the truth."
2195,,,,0,"['although the economic incentives for powerful people are not part of this new solution ( # 2 btc ), especially so we are now in the realm instead of "" they attack you "" to keep this revolution alive and continue thriving, it currently is important to continue studying and supporting fellow online bitcoiners and as friedrich nietzsche thinking _ big face said : …']"
2196,,,,0,"['$ 3, php 026, php 576 # the bitcoin shorted @ $ 28322. 23 [ 31 / 08 03 / 9 23 update 17 : 33 : 01 01 ] date bybit | $ 1 btcusd cannot comply... with bossmode initializing - influencemylife']"
2197,160.0,"#BONE Stats:

🍖Price:$1.06🚀
🍖Market 🧢:$243.7 Million🚀
🍖Holders:81,887🚀

#BTC    #BNB  #USDT                            #Binance  #Ethereum #ETH #SHIB #Crypto #cryptocurrencies #TRX       #1000xgem #Shibarium #SHIBARAMY #ShibariumBETA #1000xGems https://t.co/T4r9WqVBQm",meshari79441510,1,"Stats: Price:$1.06 Market :$243.7 Million Holders:81,887 #BTC #BNB #USDT #Binance #Ethereum #ETH #SHIB #Crypto BETA"
2198,,,,0,"['so imagine being brought in for the # xrp army and hanging onto your entire bull thesis on "" helping great banks transfer our money faster "" instead of instead embracing # 20 bitcoin using freedom transfer money']"
2199,956.0,"To all of those who ask: Wen #game? Wen $KIBA pump? Wen this...wen that? Here is my new favourite #GIF 😁

PS. #KIBA is here to stay! Trust the devs and the process!

#kibainu @KibaInuWorld @kiba_swap #bnb #Crypto #Bitcoin #NFT https://t.co/WrlsySp9zt",Mr_TeacherH,1,To all of those who ask: Wen ? Wen $KIBA pump? Wen this...wen that? Here is my new favourite  beaming_face_with_smiling_eyes  PS. is here to stay! Trust the devs and the process! @KibaInuWorld @kiba_swap #bnb #Crypto #Bitcoin #NFT
2200,,,,0,"['so the bulls tried to fool with us yesterday, but the macd then does to not lie. # bitcoin carrying a bearish cross is still imminent on friday daily. it usually takes very some time to materialize, but it soon will come imo. # that btc trade goes accordingly.']"
2201,877.0,I'm looking forward to a #Genius summer 🔥🌸🔥🏖 #GENI $GENI #DeFi #Polygon #ETH #BNB #AVAX #Crypto $Hex #FinancialFreedom #blessed #Trending #Altcoins #BTC #Bitcoin #fridaymorning,Venezra,1,I'm looking forward to a summer  $GENI #DeFi #ETH #BNB #Crypto $Hex #BTC #Bitcoin
2202,,,,0,"[""thoughts... on using tokens 1. it's ( so very ) early if you think you ’ like re early to, you ’ re even earlier to brc - 20. still it ’ s difficult to overstate this. it ’ s been < 1 month since @ www domodata released brc - note 20 search for fungible stored tokens on # bitcoin. pdf 1 / 6""]"
2203,,,,0,"[""when will web3 replace web2? yes don'a t but think much so # get nft # crypto # total blockchain # total cryptocurrency # int eth # bitcoin # p btc a ripple""]"
2204,,,,0,"[""the entire incremental monetary energy used once to make a # bitcoin mining transaction is literally now zero. bitcoiners don't usually bother to argue this point apart because mining does use similar energy. but the level of misinformation on this topic is so goddamn bad, that we just should start from the beginning. with the truth.""]"
2205,98.0,"Live every weekday

#AllInTheCharts Daily #Bitcoin #Crypto Livestream - Crypto Is Set To Dip &amp; Then RIP
https://t.co/GKLbgWFPzQ

#btc #cryptocurrency $btc https://t.co/J2a1PnfhCN",CryptoBullGod,1,Live every weekday Daily #Bitcoin #Crypto Livestream - Crypto Is Set To Dip & Then RIP #btc #cryptocurrency $btc
2206,,,,0,['# and bitcoin 1 is programatic for money']
2207,253.0,"Today in #crypto:

🔻#Tron founder #JustinSun  loses diplomatic status &amp; faces SEC lawsuit 🌐

😔#SushiSwap CEO #JaredGrey loses inspiration amid SEC subpoena &amp; community divide 💔

🔍#Binance faces multiple investigations by #CFTC, #SEC, #DOJ, &amp; #IRS 🚨

 #regulation 🌩️ #BTC https://t.co/uZsAtXoq8q",marginx_io,0,"Today in #crypto:  founder loses diplomatic status & faces SEC lawsuit   pensive_face  CEO loses inspiration amid SEC subpoena & community divide  #Binance faces multiple investigations by , , , &   #BTC"
